iso,year,loss__ha
ISR,2014,122.0848695
ITA,2014,19832.76406
JAM,2014,2837.97719
JEY,2014,0.303873906
JOR,2014,0.847820639
JPN,2014,28175.66667
KAZ,2014,595.715818
KEN,2014,15356.83932
KGZ,2014,13.50969179
KHM,2014,161796.8748
KNA,2014,3.972500661
KOR,2014,13425.75592
LAO,2014,243833.4256
LBN,2014,159.8205698
LBR,2014,164048.5814
LBY,2014,4.413913848
LCA,2014,41.09592468
LIE,2014,2.898631661
LKA,2014,12350.44428
LSO,2014,12.47074465
LTU,2014,15972.31869
LUX,2014,429.5510986
LVA,2014,32203.11955
MAC,2014,1.499461532
MAF,2014,1.24491802
MAR,2014,1682.30795
MDA,2014,363.134004
MDG,2014,416682.183
MDV,2014,3.133582414
MEX,2014,170749.7738
MKD,2014,1815.508841
MLI,2014,270.3377479
MMR,2014,331444.5884
MNE,2014,1437.890897
MNG,2014,522.6742498
MOZ,2014,200500.7027
MSR,2014,0.29503029
MTQ,2014,156.7177623
MUS,2014,531.7519755
MWI,2014,18587.04267
MYS,2014,645779.1168
MYT,2014,1150.41332
NAM,2014,3.88961631
NCL,2014,2050.201348
NGA,2014,68637.35128
NIC,2014,75563.10047
NLD,2014,875.2614925
NOR,2014,39149.00059
NPL,2014,1161.811342
NZL,2014,79409.68409
OMN,2014,0
PAK,2014,38.61457548
PAN,2014,14035.49845
PER,2014,205452.2867
PHL,2014,102456.1878
PLW,2014,93.85025781
PNG,2014,105664.4148
POL,2014,56279.4732
PRI,2014,871.4169512
PRK,2014,10943.07492
PRT,2014,60258.85596
PRY,2014,345746.4966
PSE,2014,1.179943855
REU,2014,675.0557693
ROU,2014,19481.70705
RUS,2014,4489888.985
RWA,2014,2889.358676
SDN,2014,5.617398402
SEN,2014,326.7152047
SGP,2014,191.3519714
SLB,2014,16939.31159
SLE,2014,161512.8078
SLV,2014,2319.726964
SMR,2014,0.167337275
SOM,2014,123.0574567
SPM,2014,0.582634527
SRB,2014,4387.909463
SSD,2014,6750.715411
SUR,2014,14747.66283
SVK,2014,17366.37853
SVN,2014,5388.780866
SWE,2014,242522.777
SWZ,2014,4960.468941
SXM,2014,0.219722043
SYC,2014,2.049832976
SYR,2014,958.2943361
TCA,2014,31.3373065
TCD,2014,3000.665873
TGO,2014,2526.17722
THA,2014,137614.6337
TJK,2014,0.783042989
TKM,2014,0.904084104
TLS,2014,1883.094284
TTO,2014,1569.456459
TUN,2014,2385.060855
TUR,2014,22005.44149
TWN,2014,1054.211488
TZA,2014,198227.5618
UGA,2014,54913.20191
UKR,2014,47187.25529
URY,2014,25643.07887
USA,2014,1736526.807
UZB,2014,83.12890888
VCT,2014,10.79353194
VEN,2014,100975.1076
VGB,2014,0.511468726
VIR,2014,21.47171597
VNM,2014,217341.5294
VUT,2014,634.4245555
XAD,2014,1.207860092
XCA,2014,3.05076223
XKO,2014,760.6256784
XNC,2014,27.60251498
ZAF,2014,69667.22996
ZMB,2014,115220.9496
ZWE,2014,9644.693979
AGO,2015,161718.9696
ALA,2015,567.2330418
ALB,2015,283.5747371
AND,2015,2.167783333
ARG,2015,180233.1055
ARM,2015,1.990115394
ATG,2015,8.907470701
AUS,2015,261575.0042
AUT,2015,7937.704884
AZE,2015,26.74519296
BDI,2015,1458.37852
BEL,2015,3420.273924
BEN,2015,598.3973629
BFA,2015,0
BGD,2015,12603.76175
BGR,2015,7293.179859
BHS,2015,1089.013112
BIH,2015,580.5048923
BLM,2015,0.073304186
BLR,2015,33899.29608
BLZ,2015,12270.85994
BOL,2015,166275.2537
BRA,2015,2222772.418
BRB,2015,1.948700425
BRN,2015,1761.270631
BTN,2015,746.5236082
BWA,2015,0
CAF,2015,27315.83103
CAN,2015,2733439.469
CHE,2015,772.5663228
CHL,2015,106106.6837
CHN,2015,490444.5825
CIV,2015,152432.4521
CMR,2015,78969.88323
COD,2015,928115.6381
COG,2015,47822.97021
COL,2015,140855.7032
COM,2015,429.4617172
CRI,2015,3299.604933
CUB,2015,6725.978202
CUW,2015,0.902911882
CYM,2015,0.072517095
CYP,2015,20.43445921
CZE,2015,8046.992557
DEU,2015,12929.4929
DMA,2015,1.855631711
DNK,2015,2583.230426
DOM,2015,15090.56348
DZA,2015,5706.8457
ECU,2015,30077.59865
EGY,2015,31.6431485
ERI,2015,0
ESP,2015,65413.8692
EST,2015,25420.2959
ETH,2015,10276.47095
FIN,2015,172639.4312
FJI,2015,1838.352679
FRA,2015,37292.53033
GAB,2015,25472.55034
GBR,2015,23996.89602
GEO,2015,42.8506224
GHA,2015,57407.38759
GIN,2015,161820.018
GLP,2015,71.39707073
GMB,2015,10.04047817
GNB,2015,12661.21692
GNQ,2015,7468.600135
GRC,2015,3840.002978
GRD,2015,6.698007765
GTM,2015,54147.3393
GUF,2015,2867.502652
GUY,2015,13084.17904
HKG,2015,23.72139668
HND,2015,50242.48685
HRV,2015,2669.04807
HTI,2015,3087.564796
HUN,2015,10720.01287
IDN,2015,1746470.535
IMN,2015,11.11626567
IND,2015,116308.117
IRL,2015,4484.169138
ISR,2015,51.33272803
ITA,2015,14124.46245
JAM,2015,2903.314883
JEY,2015,0.101362431
JOR,2015,0.391583752
JPN,2015,31145.40276
KAZ,2015,181.1622937
KEN,2015,15615.50086
KHM,2015,132701.1436
KNA,2015,0.956671546
KOR,2015,17340.92648
LAO,2015,285028.8419
LBN,2015,173.6172988
LBR,2015,186009.8987
LBY,2015,0.19478585
LCA,2015,7.175106601
LIE,2015,1.317510179
LKA,2015,7402.862736
LSO,2015,0.934455176
LTU,2015,15794.33939
LUX,2015,327.4653115
LVA,2015,30829.68652
MAC,2015,0.642603881
MAR,2015,951.9919859
MDA,2015,495.7353512
MDG,2015,301788.6583
MEX,2015,197650.8808
MKD,2015,784.3280615
MLI,2015,204.1535159
MMR,2015,293305.1696
MNE,2015,180.9633995
MNG,2015,7145.278874
MOZ,2015,181386.8424
MSR,2015,0.147481392
MTQ,2015,31.572052
MWI,2015,10785.17999
MYS,2015,454345.0341
MYT,2015,18.08987841
NAM,2015,0.220395596
NCL,2015,486.1010029
NGA,2015,40927.54611
NIC,2015,35523.97517
NLD,2015,894.1996832
NOR,2015,36638.88559
NPL,2015,579.3662048
NZL,2015,64003.26988
PAK,2015,2.41608826
PAN,2015,10553.67686
PER,2015,166499.9409
PHL,2015,65895.64634
PNG,2015,180806.5671
POL,2015,42742.66673
PRI,2015,722.2241255
PRK,2015,10852.58417
PRT,2015,46097.02544
PRY,2015,279375.4363
PSE,2015,0.130280411
REU,2015,8.562228997
ROU,2015,10906.34985
RUS,2015,2332111.358
RWA,2015,2216.721228
SDN,2015,8.055737398
SEN,2015,293.4962398
SGP,2015,154.9748025
SLB,2015,14970.04616
SLE,2015,232761.3536
SLV,2015,2388.834197
SMR,2015,0.167272796
SOM,2015,65.91837288
SRB,2015,2815.440175
SSD,2015,2459.852673
SUR,2015,11921.19553
SVK,2015,5282.688761
SVN,2015,1024.527525
SWE,2015,216031.2398
SWZ,2015,3215.781354
SYR,2015,2393.171169
TCA,2015,21.25021906
TCD,2015,2591.368461
TGO,2015,940.2958102
THA,2015,120807.656
TLS,2015,862.9100053
TTO,2015,668.193641
TUN,2015,1880.022717
TUR,2015,27735.28448
TWN,2015,942.6410426
TZA,2015,111961.2955
UGA,2015,54021.49584
UKR,2015,48913.806
URY,2015,17547.92121
USA,2015,2289649.128
VCT,2015,1.723567254
VEN,2015,61435.84378
VIR,2015,0.292475154
VNM,2015,217883.2096
VUT,2015,3476.160228
XAD,2015,5.275077679
XKO,2015,470.7798667
XNC,2015,15.28249083
ZAF,2015,70156.99448
ZMB,2015,87590.81871
ZWE,2015,12261.73876
AGO,2016,229710.4874
ALA,2016,672.6592338
ALB,2016,928.4496223
AND,2016,0.627510829
ARG,2016,230189.4211
ARM,2016,30.04757964
ATG,2016,14.42539974
AUS,2016,430902.9031
AUT,2016,17210.29319
AZE,2016,25.47520987
BDI,2016,1575.87445
BEL,2016,4512.342534
BEN,2016,2015.977818
BFA,2016,0
BGD,2016,21196.22802
BGR,2016,7394.538858
BHS,2016,3136.084655
BIH,2016,2307.979526
BLR,2016,90486.83569
BLZ,2016,20510.70581
BOL,2016,470600.8214
BRA,2016,5378844.035
BRB,2016,14.31625899
BRN,2016,2572.584128
BTN,2016,1962.952323
BWA,2016,0.727647686
CAF,2016,51151.99412
CAN,2016,2084425.675
CHE,2016,1678.990099
CHL,2016,113904.3938
CHN,2016,718689.1052
CIV,2016,221099.8113
CMR,2016,116619.23
COD,2016,1381278.349
COG,2016,114303.4895
COL,2016,290956.3058
COM,2016,124.3647881
CRI,2016,13791.39424
CUB,2016,74052.69806
CUW,2016,2.40785431
CYM,2016,70.06050036
CYP,2016,568.9153941
CZE,2016,22808.49165
DEU,2016,26877.0592
DMA,2016,7.123976756
DNK,2016,4656.34052
DOM,2016,24907.40484
DZA,2016,8011.483779
ECU,2016,44042.95668
EGY,2016,36.72802966
ERI,2016,0
ESP,2016,107562.3649
EST,2016,36334.86698
ETH,2016,19581.64311
FIN,2016,240428.3853
FJI,2016,8372.994077
FRA,2016,60768.46951
GAB,2016,32150.61792
GBR,2016,28808.24699
GEO,2016,523.4219911
GHA,2016,119244.5618
GIN,2016,216012.2655
GLP,2016,70.02423404
GMB,2016,5.170541242
GNB,2016,16120.14553
GNQ,2016,9544.934007
GRC,2016,6034.199903
GRD,2016,59.44976266
GTM,2016,178396.804
GUF,2016,6127.211342
GUY,2016,26512.13671
HKG,2016,43.04229534
HND,2016,188442.8673
HRV,2016,5372.963121
HTI,2016,17267.08006
HUN,2016,14020.675
IDN,2016,2422071.537
IMN,2016,17.57841298
IND,2016,175362.3446
IRL,2016,9388.156921
IRN,2016,2.407965007
IRQ,2016,0.491736271
ISR,2016,64.87129809
ITA,2016,24721.59098
JAM,2016,1991.389667
JPN,2016,54993.73162
KAZ,2016,1288.550612
KEN,2016,19048.30696
KGZ,2016,11.52477709
KHM,2016,182417.9536
KNA,2016,8.388895962
KOR,2016,22537.65417
LAO,2016,388035.2544
LBN,2016,266.2743406
LBR,2016,168585.9701
LBY,2016,0.519489631
LCA,2016,107.1703849
LIE,2016,5.163633093
LKA,2016,17490.12522
LSO,2016,15.3432299
LTU,2016,25531.68712
LUX,2016,520.6800895
LVA,2016,44945.46223
MAR,2016,2041.202567
MDA,2016,833.480387
MDG,2016,383655.625
MEX,2016,274182.5821
MKD,2016,1496.476601
MLI,2016,204.828311
MMR,2016,362552.3886
MNE,2016,1119.526833
MNG,2016,4142.11333
MOZ,2016,250552.8122
MSR,2016,6.268593425
MTQ,2016,26.05926788
MWI,2016,13509.33156
MYS,2016,565249.1818
MYT,2016,83.46931421
NAM,2016,1.320688188
NCL,2016,1323.908593
NER,2016,0
NGA,2016,72189.38697
NIC,2016,142443.7488
NLD,2016,1406.638251
NOR,2016,60081.68603
NPL,2016,998.5134169
NZL,2016,80358.60654
PAN,2016,17316.70324
PER,2016,230961.6289
PHL,2016,129109.7071
PNG,2016,177925.927
POL,2016,86510.33713
PRI,2016,599.274683
PRK,2016,11509.25396
PRT,2016,94646.72429
PRY,2016,319823.3132
PSE,2016,0
REU,2016,7.404617179
ROU,2016,23045.15408
RUS,2016,5051685.723
RWA,2016,2777.671918
SDN,2016,26.67710691
SEN,2016,254.5573539
SGP,2016,154.359628
SLB,2016,17992.75599
SLE,2016,177686.7568
SLV,2016,5743.541114
SOM,2016,86.37904766
SRB,2016,4676.280416
SSD,2016,4067.781885
SUR,2016,16877.59638
SVK,2016,16942.84433
SVN,2016,5394.618919
SWE,2016,310348.3257
SWZ,2016,4801.902607
SXM,2016,0.29296523
SYR,2016,1812.673701
TCA,2016,18.88706691
TCD,2016,3165.963229
TGO,2016,3463.788823
THA,2016,171638.6155
TKM,2016,0.059443912
TLS,2016,1296.46727
TTO,2016,1351.196137
TUN,2016,1454.956106
TUR,2016,25633.04773
TWN,2016,3322.02311
TZA,2016,152854.2293
UGA,2016,67486.04452
UKR,2016,106760.5108
URY,2016,23688.34861
USA,2016,2264066.75
VCT,2016,16.03810072
VEN,2016,207335.8249
VGB,2016,2.850242975
VIR,2016,8.64897168
VNM,2016,353446.0207
VUT,2016,1340.674312
XAD,2016,8.644499366
XKO,2016,912.2313166
XNC,2016,21.97465567
ZAF,2016,73546.06795
ZMB,2016,141637.1995
ZWE,2016,10955.48063
AGO,2017,280456.3211
AIA,2017,1.170810984
ALA,2017,735.1438004
ALB,2017,1689.025033
AND,2017,3.422160395
ARG,2017,233919.6778
ARM,2017,41.74731802
ATG,2017,71.8984098
AUS,2017,236876.4576
AUT,2017,18405.68973
AZE,2017,80.10105221
BDI,2017,1775.192777
BEL,2017,4137.322686
BEN,2017,2238.446401
BFA,2017,0
BGD,2017,28376.54723
BGR,2017,7687.856635
BHS,2017,3703.936227
BIH,2017,1339.314768
BLM,2017,0.073301768
BLR,2017,78767.08866
BLZ,2017,16366.2743
BOL,2017,463194.4714
BRA,2017,4519833.171
BRB,2017,15.81409675
BRN,2017,944.7101789
BTN,2017,1972.244379
BWA,2017,1.157179653
CAF,2017,63910.17759
CAN,2017,2559736.04
CHE,2017,2542.414851
CHL,2017,214837.4809
CHN,2017,644239.3396
CIV,2017,357273.0222
CMR,2017,187281.052
COD,2017,1467956.658
COG,2017,63874.77359
COL,2017,424870.2839
COM,2017,307.943215
CRI,2017,22095.55522
CUB,2017,76813.80059
CUW,2017,0.827410256
CYM,2017,73.62158437
CYP,2017,437.2696528
CZE,2017,26511.92283
DEU,2017,33000.27868
DMA,2017,23291.20987
DNK,2017,4360.353966
DOM,2017,27062.92509
DZA,2017,45978.5551
ECU,2017,71107.7558
EGY,2017,58.43038359
ERI,2017,0
ESP,2017,98458.97696
EST,2017,38856.65723
ETH,2017,35403.50583
FIN,2017,336198.6682
FJI,2017,3091.618999
FRA,2017,69249.04325
GAB,2017,38643.85552
GBR,2017,23041.72585
GEO,2017,207.8981654
GHA,2017,115285.965
GIN,2017,231588.0209
GLP,2017,60.45295036
GMB,2017,8.093337744
GNB,2017,16436.50458
GNQ,2017,11937.94593
GRC,2017,8906.940785
GRD,2017,28.15271755
GTM,2017,79731.60582
GUF,2017,4144.336965
GUY,2017,19433.66403
HKG,2017,91.72549676
HND,2017,113473.7329
HRV,2017,5846.534456
HTI,2017,5498.831192
HUN,2017,14108.81691
IDN,2017,1300719.376
IMN,2017,18.11718344
IND,2017,189420.9659
IRL,2017,6128.753456
IRN,2017,109.9140751
IRQ,2017,0.983445182
ISR,2017,99.54904099
ITA,2017,34095.34985
JAM,2017,2200.054601
JEY,2017,1.468310967
JOR,2017,0.980525455
JPN,2017,47612.4598
KAZ,2017,975.1769846
KEN,2017,22163.38815
KGZ,2017,55.75207341
KHM,2017,118333.2675
KNA,2017,3.678442645
KOR,2017,20758.71222
LAO,2017,349136.6257
LBN,2017,288.2091885
LBR,2017,203292.0351
LBY,2017,10.45294938
LCA,2017,83.5570397
LIE,2017,4.057775238
LKA,2017,13066.09839
LSO,2017,7.805554621
LTU,2017,25803.69264
LUX,2017,412.6665366
LVA,2017,47085.22204
MAC,2017,3.998465319
MAF,2017,4.174208933
MAR,2017,2366.567119
MDA,2017,1092.37954
MDG,2017,510356.8561
MEX,2017,298787.5381
MKD,2017,1144.614197
MLI,2017,331.9850058
MLT,2017,0.125192663
MMR,2017,341844.6955
MNE,2017,1268.97162
MNG,2017,25238.39889
MOZ,2017,359011.1368
MSR,2017,0.147514837
MTQ,2017,115.6933339
MWI,2017,15307.69408
MYS,2017,483416.1086
MYT,2017,44.36385522
NAM,2017,1.833584392
NCL,2017,1159.780569
NGA,2017,171045.4466
NIC,2017,211681.2541
NLD,2017,1333.202916
NOR,2017,57916.60368
NPL,2017,2394.083932
NZL,2017,74883.5155
PAK,2017,190.2467412
PAN,2017,30878.79188
PER,2017,303280.5197
PHL,2017,114280.5978
PNG,2017,117509.2545
POL,2017,96251.7538
PRI,2017,56205.35066
PRK,2017,8522.738368
PRT,2017,173894.8079
PRY,2017,360058.4073
PSE,2017,1.702968781
ROU,2017,19187.03312
RUS,2017,5288940.641
RWA,2017,2728.818306
SDN,2017,74.64733217
SEN,2017,391.7954827
SGP,2017,262.6503472
SLB,2017,19761.3858
SLE,2017,232752.748
SLV,2017,4745.634265
SMR,2017,0.055721525
SOM,2017,304.8967333
SRB,2017,3570.642009
SSD,2017,6856.227015
SUR,2017,18018.47528
SVK,2017,14213.00815
SVN,2017,4891.962533
SWE,2017,331217.2251
SWZ,2017,6376.503672
SXM,2017,4.540947524
SYR,2017,2146.569604
TCA,2017,32.83492385
TCD,2017,6765.138654
TGO,2017,7186.209751
THA,2017,196456.5063
TJK,2017,0.121153872
TKM,2017,0.061047255
TLS,2017,1713.243284
TTO,2017,739.1110298
TUN,2017,8525.836503
TUR,2017,33901.12336
TWN,2017,2584.120536
TZA,2017,194875.8611
UGA,2017,116902.4545
UKR,2017,85860.91492
URY,2017,21859.3474
USA,2017,2311358.03
UZB,2017,1.694133047
VCT,2017,30.79835
VEN,2017,166982.302
VGB,2017,229.3625617
VIR,2017,1126.425149
VNM,2017,286940.2922
VUT,2017,436.0919411
XAD,2017,1.334820453
XCA,2017,6.909046848
XKO,2017,626.36211
XNC,2017,27.65782827
ZAF,2017,94055.92503
ZMB,2017,162681.4736
ZWE,2017,25978.30455
ABW,2018,0.300630886
AFG,2018,25.70584525
AGO,2018,242552.4974
AIA,2018,0.219474815
ALA,2018,619.7066888
ALB,2018,2048.769228
AND,2018,14.88821363
ARG,2018,172958.0946
ARM,2018,5.902521853
ATG,2018,162.814606
AUS,2018,250750.6987
AUT,2018,26310.09294
AZE,2018,75.32863976
BDI,2018,2874.575195
BEL,2018,4630.608123
BEN,2018,1825.970808
BES,2018,0.440779272
BFA,2018,0
BGD,2018,19342.87285
BGR,2018,9753.980071
BHS,2018,913.7490764
BIH,2018,2673.670805
BLR,2018,87446.57021
BLZ,2018,11163.66632
BOL,2018,301855.8181
BRA,2018,2948462.08
BRB,2018,22.63424415
BRN,2018,806.6344308
BTN,2018,1240.06449
BWA,2018,2.624943873
CAF,2018,40912.99304
CAN,2018,2142937.381
CHE,2018,3134.386775
CHL,2018,76897.64
CHN,2018,569452.9736
CIV,2018,324739.8778
CMR,2018,120813.9643
COD,2018,1373807.412
COG,2018,62697.90587
COL,2018,352434.0103
COM,2018,218.1590353
CPV,2018,10.8567903
CRI,2018,12337.85887
CUB,2018,14955.10307
CUW,2018,0.752223887
CYM,2018,42.38853785
CYP,2018,32.45037143
CZE,2018,39206.38918
DEU,2018,52237.22546
DMA,2018,778.5652048
DNK,2018,3161.625253
DOM,2018,13970.42863
DZA,2018,5763.909736
ECU,2018,38709.38273
EGY,2018,62.7381515
ESP,2018,119649.0023
EST,2018,40038.15893
ETH,2018,18894.24322
FIN,2018,269954.7992
FJI,2018,1366.935363
FRA,2018,69201.43579
GAB,2018,26788.05632
GBR,2018,26251.4669
GEO,2018,300.04916
GGY,2018,0.100725244
GHA,2018,151445.5949
GIN,2018,182895.3566
GLP,2018,100.8985828
GMB,2018,6.145941941
GNB,2018,14394.17076
GNQ,2018,7823.437087
GRC,2018,7122.192618
GRD,2018,109.8081576
GTM,2018,71160.90214
GUF,2018,3738.711204
GUY,2018,11760.82238
HKG,2018,156.1794881
HND,2018,76254.10504
HRV,2018,8285.340238
HTI,2018,4131.551805
HUN,2018,13798.78104
IDN,2018,1218732.516
IMN,2018,11.83651862
IND,2018,132232.993
IRL,2018,8380.343071
IRN,2018,67.98958789
ISR,2018,39.65515358
ITA,2018,38843.51052
JAM,2018,2232.636115
JEY,2018,0.050615393
JPN,2018,50506.94951
KAZ,2018,1138.887815
KEN,2018,15908.41524
KGZ,2018,17.37103547
KHM,2018,113205.2283
KNA,2018,4.854615695
KOR,2018,21850.01308
LAO,2018,294666.2512
LBN,2018,255.7411684
LBR,2018,204932.5448
LBY,2018,2.922318866
LCA,2018,33.7801534
LIE,2018,6.535024898
LKA,2018,13160.93808
LSO,2018,7.72213771
LTU,2018,19749.62219
LUX,2018,457.7822997
LVA,2018,46923.47807
MAC,2018,0.856829928
MAR,2018,2078.081118
MDA,2018,861.5862956
MDG,2018,366619.9362
MEX,2018,267150.7211
MKD,2018,1542.931313
MLI,2018,298.7991858
MMR,2018,278708.797
MNE,2018,1652.242791
MNG,2018,9224.6366
MOZ,2018,172397.9818
MRT,2018,0
MSR,2018,9.44280537
MTQ,2018,51.24024817
MWI,2018,15487.12801
MYS,2018,437984.518
MYT,2018,72.5835049
NAM,2018,7.933151081
NCL,2018,3069.441072
NGA,2018,119822.4568
NIC,2018,71374.94319
NLD,2018,1271.228541
NOR,2018,59219.62514
NPL,2018,1672.116611
NZL,2018,79228.40057
PAK,2018,75.56168923
PAN,2018,27960.87249
PER,2018,211726.0289
PHL,2018,70533.57132
PLW,2018,3.891266192
PNG,2018,117935.0274
POL,2018,96845.84624
PRI,2018,1227.879928
PRK,2018,7691.718378
PRT,2018,97436.8978
PRY,2018,258779.6618
PSE,2018,2.027687645
ROU,2018,18974.17755
RUS,2018,5560430.925
RWA,2018,4290.998467
SDN,2018,16.11576282
SEN,2018,300.9440968
SGP,2018,289.0268305
SLB,2018,17825.00856
SLE,2018,188217.4391
SLV,2018,2703.646446
SMR,2018,0.223145016
SOM,2018,43.96594224
SPM,2018,0.212278504
SRB,2018,3966.438141
SSD,2018,2640.938053
SUR,2018,19000.90115
SVK,2018,17698.55092
SVN,2018,8236.427725
SWE,2018,290151.4135
SWZ,2018,1919.918787
SYR,2018,903.4288939
TCA,2018,36.12955169
TCD,2018,6931.783337
TGO,2018,6783.649723
THA,2018,133532.581
TJK,2018,0.180054465
TLS,2018,1243.598911
TTO,2018,947.239562
TUN,2018,902.6703476
TUR,2018,35668.33084
TWN,2018,1901.450375
TZA,2018,171708.2164
UGA,2018,86229.84192
UKR,2018,74423.4317
URY,2018,19527.97031
USA,2018,2092359.472
UZB,2018,0.466104254
VCT,2018,17.01207724
VEN,2018,112107.3177
VGB,2018,6.212367641
VIR,2018,45.3920002
VNM,2018,225154.8913
VUT,2018,1031.350335
XAD,2018,0.826368698
XCA,2018,0.436154591
XKO,2018,593.8940512
XNC,2018,17.554006
ZAF,2018,63666.7538
ZMB,2018,143944.2281
ZWE,2018,6557.176513
AFG,2019,17.11506676
AGO,2019,175098.3702
ALA,2019,2361.289576
ALB,2019,1074.144611
AND,2019,8.039982793
ARG,2019,145444.2708
ARM,2019,0.706427594
ATG,2019,23.41031011
AUS,2019,1661547.603
AUT,2019,33642.4308
AZE,2019,11.94976343
BDI,2019,2386.329928
BEL,2019,5577.118213
BEN,2019,774.9856745
BES,2019,1.542565227
BFA,2019,0
BGD,2019,22078.75979
BGR,2019,4125.248048
BHS,2019,1557.773563
BIH,2019,1232.210397
BLR,2019,75048.52508
BLZ,2019,18372.6361
BOL,2019,852089.8685
BRA,2019,2696748.799
BRB,2019,53.66338849
BRN,2019,1168.534273
BTN,2019,819.5852354
BWA,2019,0.072190667
CAF,2019,49026.38682
CAN,2019,2175715.827
CHE,2019,3518.709266
CHL,2019,78735.4683
CHN,2019,496972.4354
CIV,2019,242171.2792
CMR,2019,121800.9687
COD,2019,1220177.453
COG,2019,73758.07856
COL,2019,268409.8814
COM,2019,280.497285
CPV,2019,0.074335383
CRI,2019,11485.67713
CUB,2019,7463.608391
CUW,2019,2.181803208
CYM,2019,10.7603673
CYP,2019,43.45628982
CZE,2019,73295.19926
