iso,year,loss__ha
DEU,2019,108232.5108
DMA,2019,58.70914487
DNK,2019,9180.333627
DOM,2019,14930.83819
DZA,2019,6291.288202
ECU,2019,35645.82687
EGY,2019,20.90405681
ESP,2019,71021.86483
EST,2019,45916.92433
ETH,2019,25582.39839
FIN,2019,289910.399
FJI,2019,1455.840479
FRA,2019,81304.16864
GAB,2019,28561.01882
GBR,2019,28376.64374
GEO,2019,166.186344
GGY,2019,0.150410563
GHA,2019,88256.57866
GIN,2019,193690.009
GLP,2019,70.26019323
GMB,2019,20.08557126
GNB,2019,15622.80369
GNQ,2019,9526.171885
GRC,2019,7604.301812
GRD,2019,21.06297714
GTM,2019,90198.05534
GUF,2019,3297.925826
GUY,2019,22324.42422
HKG,2019,24.57831574
HND,2019,81416.2314
HRV,2019,5977.626809
HTI,2019,4395.440811
HUN,2019,14397.95479
IDN,2019,1176884.144
IMN,2019,19.70500851
IND,2019,121154.4372
IRL,2019,10370.41353
IRN,2019,144.056465
IRQ,2019,0.062097214
ISR,2019,54.3579229
ITA,2019,59704.92033
JAM,2019,2292.155806
JOR,2019,0.587364468
JPN,2019,51380.58321
KAZ,2019,1281.725584
KEN,2019,15950.24492
KGZ,2019,15.72676643
KHM,2019,143306.852
KNA,2019,8.903363912
KOR,2019,20731.59932
LAO,2019,364709.5483
LBN,2019,389.8077873
LBR,2019,171765.1598
LBY,2019,2.144342642
LCA,2019,21.89532865
LIE,2019,11.54441022
LKA,2019,10306.91388
LSO,2019,10.20990834
LTU,2019,24565.24756
LUX,2019,509.1976551
LVA,2019,57402.97054
MAC,2019,2.713134767
MAF,2019,0.512603687
MAR,2019,1250.017486
MDA,2019,817.2113223
MDG,2019,254242.7373
MEX,2019,327437.7833
MKD,2019,1790.23903
MLI,2019,210.7572368
MMR,2019,309418.1611
MNE,2019,647.0065666
MNG,2019,2815.42297
MOZ,2019,235658.0519
MRT,2019,0
MSR,2019,4.646877653
MTQ,2019,60.54677783
MWI,2019,12134.42215
MYS,2019,395367.2182
MYT,2019,34.90639032
NAM,2019,1.893531252
NCL,2019,811.9701678
NGA,2019,86894.81904
NIC,2019,77848.28348
NLD,2019,2481.328237
NOR,2019,64784.05595
NPL,2019,2087.028996
NZL,2019,71430.70374
PAK,2019,81.24308459
PAN,2019,33993.58828
PER,2019,231257.3813
PHL,2019,64038.61496
PLW,2019,8.698362266
PNG,2019,95134.67482
POL,2019,76720.94129
PRI,2019,695.0211409
PRK,2019,27492.24072
PRT,2019,36885.7725
PRY,2019,314372.6881
PSE,2019,0.262468546
ROU,2019,12265.85886
RUS,2019,3686557.041
RWA,2019,2515.986112
SDN,2019,56.39586824
SEN,2019,277.6400026
SGP,2019,287.8738498
SLB,2019,16550.44465
SLE,2019,175466.6883
SLV,2019,2249.009113
SMR,2019,0.501878942
SOM,2019,374.1389243
SPM,2019,0.318420188
SRB,2019,3962.211903
SSD,2019,3753.592094
SUR,2019,18454.18882
SVK,2019,10330.87194
SVN,2019,3456.212072
SWE,2019,332890.8872
SWZ,2019,4116.906026
SYC,2019,0.835144715
SYR,2019,1176.520275
TCA,2019,17.24336371
TCD,2019,5058.926739
TGO,2019,5230.015877
THA,2019,129794.0317
TJK,2019,0.059565944
TLS,2019,1501.469835
TTO,2019,658.3583421
TUN,2019,572.7730101
TUR,2019,39117.93877
TWN,2019,1426.27424
TZA,2019,142772.9925
UGA,2019,63267.76411
UKR,2019,45143.77582
URY,2019,14519.35392
USA,2019,2109918.283
UZB,2019,17.63890152
VCT,2019,11.61693049
VEN,2019,140807.2202
VGB,2019,0.876992089
VIR,2019,19.58205995
VNM,2019,216779.3961
VUT,2019,251.5703417
XAD,2019,0.699312086
XKO,2019,697.3994543
XNC,2019,12.5637078
ZAF,2019,76139.76107
ZMB,2019,124640.781
ZWE,2019,11553.32951
AFG,2020,36.58230789
AGO,2020,248028.4318
AIA,2020,0.146329856
ALA,2020,673.4887731
ALB,2020,1117.787389
AND,2020,27.49449199
ARG,2020,197379.0249
ARM,2020,18.54296916
ATG,2020,15.23599394
AUS,2020,2356516.288
AUT,2020,25936.51507
AZE,2020,22.77496149
BDI,2020,1856.851775
BEL,2020,5408.631203
BEN,2020,1605.561421
BES,2020,9.697954706
BFA,2020,0
BGD,2020,21475.16881
BGR,2020,4795.099953
BHS,2020,2696.178497
BIH,2020,1842.071175
BLR,2020,68932.12499
BLZ,2020,26511.78449
BOL,2020,429780.2985
BRA,2020,3291391.787
BRB,2020,22.10970874
BRN,2020,1166.427569
BTN,2020,1288.374488
BWA,2020,1.815258092
CAF,2020,55136.67812
CAN,2020,1195271.756
CHE,2020,3927.891163
CHL,2020,70591.90966
CHN,2020,422214.3528
CIV,2020,248501.7226
CMR,2020,202795.6687
COD,2020,1309975.508
COG,2020,64540.10162
COL,2020,324169.4405
COM,2020,265.5116203
CPV,2020,3.269718753
CRI,2020,8260.967071
CUB,2020,12618.45342
CUW,2020,1.9561277
CYM,2020,8.57770746
CYP,2020,33.19479004
CZE,2020,100258.2355
DEU,2020,186939.6372
DMA,2020,65.61122506
DNK,2020,3193.593482
DOM,2020,21441.16113
DZA,2020,13072.6666
ECU,2020,48915.08232
EGY,2020,18.13907617
ESP,2020,101988.1181
EST,2020,36805.36932
ETH,2020,17980.78234
FIN,2020,254472.5924
FJI,2020,2066.832067
FRA,2020,77745.73714
GAB,2020,22022.27397
GBR,2020,22842.4573
GEO,2020,222.153776
GGY,2020,0.100728041
GHA,2020,136599.4771
GIN,2020,178406.6324
GLP,2020,51.92330284
GMB,2020,9.892571436
GNB,2020,17107.80285
GNQ,2020,4870.416282
GRC,2020,5427.3562
GRD,2020,18.43700219
GTM,2020,98556.3277
GUF,2020,4289.376692
GUY,2020,15769.9794
HKG,2020,72.53734313
HND,2020,93648.71909
HRV,2020,6051.886035
HTI,2020,3802.056739
HUN,2020,12013.5662
IDN,2020,961587.9431
IMN,2020,7.129409033
IND,2020,137715.5414
IRL,2020,6206.876041
IRN,2020,20.19200929
ISR,2020,46.46654974
ITA,2020,28246.4863
JAM,2020,2169.745702
JEY,2020,0.151916061
JOR,2020,0.195794836
JPN,2020,48057.78632
KAZ,2020,1853.267679
KEN,2020,19044.83437
KGZ,2020,11.89814012
KHM,2020,143487.8109
KNA,2020,10.14993487
KOR,2020,20123.31973
LAO,2020,357546.6878
LBN,2020,473.0846457
LBR,2020,220121.3662
LBY,2020,0.780901056
LCA,2020,40.73259011
LIE,2020,3.214497264
LKA,2020,11216.44942
LSO,2020,16.0650561
LTU,2020,22970.48387
LUX,2020,654.6687526
LVA,2020,50462.78383
MAC,2020,0.856855295
MAF,2020,1.611100141
MAR,2020,3620.779654
MDA,2020,1413.631173
MDG,2020,241112.0786
MEX,2020,299526.2896
MKD,2020,1856.080115
MLI,2020,148.847412
MMR,2020,310005.3074
MNE,2020,983.183856
MNG,2020,464.6175161
MOZ,2020,232509.0705
MRT,2020,0
MSR,2020,2.21254264
MTQ,2020,65.09517641
MWI,2020,16067.71657
MYS,2020,268721.4917
MYT,2020,166.7884906
NAM,2020,1.460983445
NCL,2020,4065.975496
NGA,2020,99199.51539
NIC,2020,111303.3128
NLD,2020,1921.856834
NOR,2020,68362.91363
NPL,2020,2232.811564
NZL,2020,60924.51433
PAK,2020,69.20160856
PAN,2020,27314.29496
PER,2020,278656.6803
PHL,2020,63727.59706
PLW,2020,16.25437658
PNG,2020,78439.73385
POL,2020,74958.89001
PRI,2020,680.7800017
PRK,2020,14775.53225
PRT,2020,62044.38837
PRY,2020,243379.1479
PSE,2020,0.261384861
ROU,2020,27445.57389
RUS,2020,5442086.35
RWA,2020,3187.317101
SDN,2020,66.80291179
SEN,2020,758.458161
SGP,2020,165.2030036
SLB,2020,14598.97726
SLE,2020,154640.5161
SLV,2020,2208.275242
SOM,2020,154.5187799
SPM,2020,0.742969164
SRB,2020,4987.055852
SSD,2020,2326.226764
SUR,2020,15096.00654
SVK,2020,11947.17887
SVN,2020,3889.417593
SWE,2020,339968.2296
SWZ,2020,2684.091136
SYR,2020,3037.67036
TCA,2020,34.41261375
TCD,2020,3433.489616
TGO,2020,5506.800261
THA,2020,119414.1862
TJK,2020,0.427671354
TLS,2020,1458.868184
TTO,2020,859.9870257
TUN,2020,1062.164916
TUR,2020,45348.5848
TWN,2020,1461.499655
TZA,2020,186212.5317
UGA,2020,73603.22695
UKR,2020,79461.17693
URY,2020,12682.12121
USA,2020,1966716.375
UZB,2020,3.18195055
VCT,2020,7.119596357
VEN,2020,139301.839
VGB,2020,0.07308887
VIR,2020,14.00582781
VNM,2020,207640.5918
VUT,2020,3935.034108
XAD,2020,0.572059322
XCA,2020,0.164427461
XKO,2020,970.7898047
XNC,2020,6.185125571
ZAF,2020,62247.30063
ZMB,2020,163028.4378
ZWE,2020,6224.919002
AFG,2021,26.4824616
AGO,2021,298294.0696
AIA,2021,1.682781696
ALA,2021,1355.404368
ALB,2021,1685.677236
AND,2021,2.224712977
ARG,2021,201881.8411
ARM,2021,4.964722322
ATG,2021,39.15892521
AUS,2021,261043.5535
AUT,2021,16651.64155
AZE,2021,85.22633726
BDI,2021,2272.251753
BEL,2021,9142.899488
BEN,2021,1704.951118
BES,2021,0.225687472
BFA,2021,0
BGD,2021,17587.28023
BGR,2021,6683.899225
BHS,2021,1548.812895
BIH,2021,1018.740783
BLR,2021,63478.9778
BLZ,2021,9289.645588
BOL,2021,558393.1163
BRA,2021,2991909.306
BRB,2021,17.2387927
BRN,2021,953.160658
BTN,2021,1278.575893
BWA,2021,1.424780803
CAF,2021,67180.61472
CAN,2021,2524986.491
CHE,2021,3455.91214
CHL,2021,71610.47119
CHN,2021,536655.7459
CIV,2021,183248.3987
CMR,2021,168797.7997
COD,2021,1247857.47
COG,2021,58192.69138
COL,2021,265167.7357
COM,2021,164.5376841
CRI,2021,7847.994494
CUB,2021,9720.833319
CUW,2021,4.063811762
CYM,2021,10.10522126
CYP,2021,642.8700344
CZE,2021,56292.53564
DEU,2021,202277.8178
DMA,2021,30.35926319
DNK,2021,4795.048928
DOM,2021,14182.19621
DZA,2021,20472.89262
ECU,2021,30273.22097
EGY,2021,17.81208131
ERI,2021,0
ESP,2021,85791.95758
EST,2021,34004.02271
ETH,2021,19751.43828
FIN,2021,266899.1262
FJI,2021,7198.83328
FRA,2021,112886.0348
GAB,2021,18317.62963
GBR,2021,26215.79534
GEO,2021,420.2624458
GGY,2021,0.55413069
GHA,2021,101378.9547
GIN,2021,167376.7459
GLP,2021,67.73279767
GMB,2021,19.0373595
GNB,2021,13684.85412
GNQ,2021,8905.680921
GRC,2021,49038.51921
GRD,2021,15.95471226
GTM,2021,49896.23235
GUF,2021,2205.032998
GUY,2021,9536.996539
HKG,2021,58.3747495
HND,2021,69497.94968
HRV,2021,5264.327176
HTI,2021,2413.744533
HUN,2021,13752.8992
IDN,2021,841391.391
IMN,2021,13.98223792
IND,2021,132747.5857
IRL,2021,8779.724237
IRN,2021,20.99845652
ISR,2021,28.61547411
ITA,2021,28263.99584
JAM,2021,1485.24724
JEY,2021,1.62036094
JPN,2021,48455.78435
KAZ,2021,718.4090624
KEN,2021,7564.226607
KGZ,2021,17.53534597
KHM,2021,144246.3399
KNA,2021,9.416269064
KOR,2021,17343.51161
LAO,2021,317575.3887
LBN,2021,672.6176721
LBR,2021,129838.0108
LBY,2021,0.519608961
LCA,2021,34.60395207
LIE,2021,0.632270561
LKA,2021,13295.78236
LSO,2021,16.91761748
LTU,2021,22633.62647
LUX,2021,1054.579088
LVA,2021,48422.10577
MAF,2021,2.123582321
MAR,2021,1538.462118
MDA,2021,1131.309422
MDG,2021,234879.894
MEX,2021,189079.4191
MKD,2021,2304.283069
MLI,2021,130.3092423
MMR,2021,304151.7459
MNE,2021,507.7594136
MNG,2021,186.6896926
MOZ,2021,278039.3502
MRT,2021,0
MSR,2021,2.507342792
MTQ,2021,43.55235253
MWI,2021,16564.31078
MYS,2021,277553.7327
MYT,2021,63.72506182
NAM,2021,4.372500487
NCL,2021,656.2899234
NER,2021,0
NGA,2021,97193.04939
NIC,2021,91850.90686
NLD,2021,2456.673268
NOR,2021,63937.4326
NPL,2021,2752.510133
NZL,2021,66242.98621
PAK,2021,63.18273148
PAN,2021,24390.43732
PER,2021,225203.9441
PHL,2021,48882.82363
PLW,2021,3.280796891
PNG,2021,76613.32149
POL,2021,77568.08842
PRI,2021,690.9724485
PRK,2021,13742.55346
PRT,2021,37223.92353
PRY,2021,277165.3843
ROU,2021,14699.4411
RUS,2021,6518851.583
RWA,2021,2922.131627
SDN,2021,50.32012087
SEN,2021,176.6263064
SGP,2021,200.9646094
SLB,2021,11999.64431
SLE,2021,113032.5737
SLV,2021,1488.705839
SOM,2021,169.1360008
SRB,2021,4072.238843
SSD,2021,2812.002841
SUR,2021,12262.02727
SVK,2021,6097.650248
SVN,2021,2232.826411
SWE,2021,333156.9565
SWZ,2021,3160.017833
SXM,2021,0.073251816
SYC,2021,0.151835789
SYR,2021,2856.115068
TCA,2021,43.21771064
TCD,2021,5095.147735
TGO,2021,5897.964231
THA,2021,122815.8115
TJK,2021,0
TLS,2021,1430.726611
TTO,2021,315.7758219
TUN,2021,2079.124414
TUR,2021,79284.22953
TWN,2021,1463.193064
TZA,2021,165076.8303
UGA,2021,49244.9907
UKR,2021,66593.03265
URY,2021,16999.25677
USA,2021,2044298.918
UZB,2021,3.505739946
VCT,2021,13.03725397
VEN,2021,64423.75979
VGB,2021,4.092813938
VIR,2021,19.2771757
VNM,2021,193074.0674
VUT,2021,57.74947852
XAD,2021,0.826633569
XCA,2021,0.323958877
XKO,2021,520.1185163
XNC,2021,2.711850674
ZAF,2021,52067.37509
ZMB,2021,201456.6103
ZWE,2021,9054.487215
AFG,2022,5.872542179
AGO,2022,266942.2367
AIA,2022,0.219497196
ALA,2022,1166.354419
ALB,2022,2095.48427
AND,2022,15.22693649
ARG,2022,232223.6629
ARM,2022,8.463071846
ATG,2022,37.31956432
AUS,2022,118987.4349
AUT,2022,19865.06223
AZE,2022,146.1782474
BDI,2022,1609.966873
BEL,2022,4833.589054
BEN,2022,1673.907349
BFA,2022,0
BGD,2022,13798.24828
BGR,2022,4093.212492
BHS,2022,593.1038431
BIH,2022,2053.874205
BLR,2022,64994.77535
BLZ,2022,8171.951706
BOL,2022,595996.4069
BRA,2022,3308930.392
BRB,2022,5.246323744
BRN,2022,919.6638656
BTN,2022,1247.586369
BWA,2022,2.080606772
CAF,2022,51029.56591
CAN,2022,2299843.845
CHE,2022,1974.953454
CHL,2022,67883.10425
CHN,2022,611895.7548
CIV,2022,172455.9827
CMR,2022,147809.5001
COD,2022,1220169.122
COG,2022,59424.13254
COL,2022,265769.2622
COM,2022,164.5718185
CRI,2022,8563.142531
CUB,2022,4889.29979
CUW,2022,5.04185831
CYM,2022,26.24678482
CYP,2022,72.75658529
CZE,2022,34756.36289
DEU,2022,86449.9761
DMA,2022,31.61919702
DNK,2022,3366.07516
DOM,2022,13141.5286
DZA,2022,13442.61364
ECU,2022,52577.07302
EGY,2022,11.94349841
ERI,2022,0
ESP,2022,137821.3779
EST,2022,39215.13044
ETH,2022,19941.37942
FIN,2022,255377.9727
FJI,2022,989.0614893
FRA,2022,58785.38078
GAB,2022,29455.2098
GBR,2022,34168.62369
GEO,2022,290.6667645
GGY,2022,0.352763333
GHA,2022,118632.2789
GIB,2022,0.124852077
GIN,2022,130216.2361
GLP,2022,40.834052
GMB,2022,17.0893948
GNB,2022,9780.321445
GNQ,2022,7760.790798
GRC,2022,9793.82504
GRD,2022,20.77143532
GTM,2022,46396.10582
GUF,2022,3840.111269
GUY,2022,10563.91376
HKG,2022,54.8706521
HND,2022,57342.82976
HRV,2022,7826.319387
HTI,2022,1844.32716
HUN,2022,14805.45816
IDN,2022,885238.4163
IMN,2022,16.97867438
IND,2022,122628.7556
IRL,2022,6759.387953
IRN,2022,94.96577168
ISR,2022,80.11602119
ITA,2022,28680.06418
JAM,2022,1133.415688
JPN,2022,53789.93786
KAZ,2022,3629.095187
KEN,2022,6639.031072
KGZ,2022,31.65620621
KHM,2022,103843.2464
KNA,2022,4.339269276
KOR,2022,25660.18861
LAO,2022,321699.0728
LBN,2022,584.7069545
LBR,2022,152104.3063
LCA,2022,34.30942154
LIE,2022,2.106876925
LKA,2022,8411.632279
LSO,2022,4.095183933
LTU,2022,23738.90577
LUX,2022,320.7391194
LVA,2022,57142.16846
MAC,2022,1.428099772
MAF,2022,0.439380941
MAR,2022,12016.34707
MDA,2022,1130.356259
MDG,2022,256379.4362
MEX,2022,178857.8794
MKD,2022,2448.352757
MLI,2022,159.1962083
MMR,2022,260937.8545
MNE,2022,1168.831261
MNG,2022,102.9896796
MOZ,2022,237826.3117
MRT,2022,0
MSR,2022,0.590070102
MTQ,2022,32.83465202
MWI,2022,14857.92502
MYS,2022,248089.043
MYT,2022,73.09736044
NAM,2022,1.01173971
NCL,2022,374.0813315
NER,2022,0
NGA,2022,106189.3959
NIC,2022,48987.42682
NLD,2022,1186.207567
NOR,2022,67306.35124
NPL,2022,2022.487496
NZL,2022,58514.80513
PAK,2022,48.63138713
PAN,2022,17327.31252
PER,2022,236121.8721
PHL,2022,84543.47276
PLW,2022,9.314852449
PNG,2022,142078.8241
POL,2022,72193.11839
PRI,2022,614.9610082
PRK,2022,9046.92788
PRT,2022,46875.52148
PRY,2022,217142.2122
ROU,2022,16515.81412
RUS,2022,4287816.829
RWA,2022,2536.450579
SDN,2022,43.32917425
SEN,2022,289.1091312
SGP,2022,103.0590558
SLB,2022,14502.18596
SLE,2022,119929.3899
SLV,2022,1632.422167
SOM,2022,125.5189527
SRB,2022,4505.788964
SSD,2022,3463.019865
SUR,2022,14541.76179
SVK,2022,5206.699885
SVN,2022,2856.742144
SWE,2022,329902.4728
SWZ,2022,1937.376134
SXM,2022,0.512746979
SYR,2022,457.7730893
TCA,2022,15.67102818
TCD,2022,5444.712378
TGO,2022,5034.044034
THA,2022,110663.3233
TJK,2022,0.122407742
TLS,2022,1113.387263
TTO,2022,375.2072082
TUN,2022,2943.556996
TUR,2022,53403.76925
TWN,2022,1513.182956
TZA,2022,160668.2264
UGA,2022,64134.70198
UKR,2022,47989.67622
URY,2022,15858.60148
USA,2022,2204642.521
UZB,2022,7.489416884
VCT,2022,63.45990616
VEN,2022,55789.6158
VGB,2022,2.046316305
VIR,2022,33.65771102
VNM,2022,165142.0585
VUT,2022,48.26949804
XAD,2022,0
XCA,2022,1.553921852
XKO,2022,784.68526
XNC,2022,527.1590301
ZAF,2022,40979.7187
ZMB,2022,179098.2615
ZWE,2022,8264.980457
AFG,2023,14.741505
AGO,2023,268335.712
ALA,2023,1093.001401
ALB,2023,2503.037311
AND,2023,5.645944556
ARG,2023,215934.6812
ARM,2023,86.45189273
ATG,2023,19.2055496
AUS,2023,190713.3075
AUT,2023,26503.9753
AZE,2023,460.9647855
BDI,2023,1952.261194
BEL,2023,7579.451168
BEN,2023,2617.352521
BFA,2023,0
BGD,2023,17786.94245
BGR,2023,5653.241796
BHS,2023,1259.369816
BIH,2023,3947.301713
BLR,2023,59232.45426
BLZ,2023,22561.03184
BOL,2023,696363.2662
BRA,2023,2806057.587
BRB,2023,5.920855219
BRN,2023,915.3749757
BTN,2023,1797.008
BWA,2023,2.395033293
CAF,2023,54533.55891
CAN,2023,8570168.428
CHE,2023,3120.304312
CHL,2023,107332.2655
CHN,2023,602595.0239
CIV,2023,190282.6462
CMR,2023,204198.189
COD,2023,1324890.105
COG,2023,67414.9222
COL,2023,196647.0927
COM,2023,154.2229482
CRI,2023,9031.21309
CUB,2023,18795.43971
CUW,2023,3.836549082
CYM,2023,24.62707434
CYP,2023,54.50247531
CZE,2023,24393.07966
DEU,2023,122937.3456
DMA,2023,144.9593357
DNK,2023,3977.584876
DOM,2023,22946.10606
DZA,2023,22023.42435
ECU,2023,42959.15452
EGY,2023,35.40372229
ERI,2023,0
ESP,2023,85868.78476
EST,2023,36155.61089
ETH,2023,36262.92477
FIN,2023,241781.0741
FJI,2023,788.6700724
FRA,2023,86279.34377
GAB,2023,19706.66703
GBR,2023,21604.09714
GEO,2023,785.4812538
GGY,2023,0.655102783
GHA,2023,112570.4464
GIN,2023,154122.6083
GLP,2023,36.83073757
GMB,2023,12.0676435
GNB,2023,11478.51067
GNQ,2023,8524.907048
GRC,2023,46011.58533
GRD,2023,26.71467963
GTM,2023,71129.08031
GUF,2023,5044.286417
GUY,2023,27882.03342
HKG,2023,67.67734533
HND,2023,84447.88753
HRV,2023,10503.30578
HTI,2023,2555.785161
HUN,2023,19708.8366
IDN,2023,1395285.159
IMN,2023,7.62201475
IND,2023,143590.7581
IRL,2023,6863.163612
IRN,2023,136.9653697
IRQ,2023,3.355857671
ISR,2023,61.34880051
ITA,2023,44863.78064
JAM,2023,1970.823023
JOR,2023,0.391894789
JPN,2023,50608.10602
KAZ,2023,20111.86886
KEN,2023,11257.30004
KGZ,2023,94.26578992
KHM,2023,120829.1524
KNA,2023,3.235685681
KOR,2023,21641.24232
LAO,2023,445467.4276
LBN,2023,522.5797595
LBR,2023,155262.3557
LBY,2023,67.50620039
LCA,2023,24.81043504
LIE,2023,0.896322177
LKA,2023,11721.03557
LSO,2023,1.47745337
LTU,2023,24749.60288
LUX,2023,912.8233561
LVA,2023,54500.14725
MAC,2023,15.99437124
MAF,2023,0.073236073
MAR,2023,4004.747377
MDA,2023,1380.686985
MDG,2023,303190.3873
MDV,2023,14.44443859
MEX,2023,226351.0478
MKD,2023,2798.30717
MLI,2023,315.7726455
MMR,2023,307184.3224
MNE,2023,1667.685211
MNG,2023,839.1915683
MOZ,2023,262176.0815
MRT,2023,0
MSR,2023,0
MTQ,2023,106.1986462
MWI,2023,22946.31325
MYS,2023,308584.6469
MYT,2023,54.19937884
NAM,2023,1.172830986
NCL,2023,596.9165495
NER,2023,0
NGA,2023,85267.49475
NIC,2023,117554.5238
NLD,2023,1577.65704
NOR,2023,57970.94277
NPL,2023,2277.245074
NZL,2023,50462.90404
PAK,2023,148.300099
PAN,2023,25086.39655
PER,2023,227674.936
PHL,2023,42736.28399
PLW,2023,34.51967702
PNG,2023,83764.99133
POL,2023,76137.7393
PRI,2023,760.6727908
PRK,2023,10118.54146
PRT,2023,36388.16838
PRY,2023,184551.6548
PSE,2023,0.196151658
ROU,2023,25379.76993
RUS,2023,3354720.169
RWA,2023,3036.319255
SDN,2023,22.80814069
SEN,2023,161.6848344
SGP,2023,186.4303806
SLB,2023,9577.94852
SLE,2023,99682.00056
SLV,2023,1784.775414
SMR,2023,0.39042938
SOM,2023,104.6008532
SRB,2023,7866.165869
SSD,2023,6181.86337
SUR,2023,26116.13471
SVK,2023,9851.531551
SVN,2023,4626.126619
SWE,2023,313926.3147
SWZ,2023,2034.818168
SXM,2023,0.366242638
SYR,2023,2445.720043
TCA,2023,23.89354383
TCD,2023,11067.20165
TGO,2023,4460.989635
THA,2023,141873.8125
TJK,2023,14.21694725
TLS,2023,1477.349611
TTO,2023,846.7431062
TUN,2023,3447.07189
TUR,2023,54043.73077
TWN,2023,1965.182724
TZA,2023,229038.5684
UGA,2023,68915.85091
UKR,2023,67102.75459
URY,2023,20948.5603
USA,2023,1382421.458
UZB,2023,0.51379084
VCT,2023,11.16512803
VEN,2023,76614.20629
VGB,2023,2.192419602
VIR,2023,26.84787535
VNM,2023,135315.6002
VUT,2023,839.634146
XCA,2023,0.989440314
XKO,2023,1465.438575
XNC,2023,41.02910411
ZAF,2023,29571.21924
ZMB,2023,190416.5868
ZWE,2023,5690.371581
